^SPX (Standard & Poors 500 Index),3097.74,-17.6
Jun 22 2020 @ 01:56 ET,Bid,3053.25,Ask,3185.43,Size,1x1,Vol,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int,Strike,Puts,Last Sale,Net,Bid,Ask,Vol,IV,Delta,Gamma,Open Int
08/21/2020,SPXW200821C02720000,330.6,0,406.6,408.9,0,0.3996,0.7909,0.0006,11,2720.000,SPXW200821P02720000,82.13,0,63.1,64.1,0,0.3984,-0.2083,0.0006,47
08/21/2020,SPX200821C02725000,431.17,2.32,391.2,413.5,1,0.3949,0.7905,0.0006,318,2725.000,SPX200821P02725000,62.97,8.37,60,67.6,4,0.3965,-0.21,0.0006,7972
08/21/2020,SPXW200821C02725000,507.1,0,402.4,404.7,0,0.3982,0.7883,0.0006,16,2725.000,SPXW200821P02725000,60.33,5.23,63.9,65,8,0.3971,-0.2109,0.0006,196
08/21/2020,SPX200821C02730000,212.12,0,387.1,410,0,0.3946,0.7874,0.0006,12,2730.000,SPX200821P02730000,63.77,8.47,60.9,68.4,2,0.3952,-0.2127,0.0006,369
08/21/2020,SPXW200821C02730000,325.5,0,398.3,400.6,0,0.397,0.7856,0.0006,33,2730.000,SPXW200821P02730000,79.1,0,64.7,65.8,0,0.3957,-0.2136,0.0006,275
08/21/2020,SPX200821C02740000,412.4,-3.7,378.8,401.7,2,0.392,0.7819,0.0006,185,2740.000,SPX200821P02740000,58.9,2.05,62.5,70.1,1,0.3925,-0.2181,0.0006,779
08/21/2020,SPXW200821C02740000,313.8,0,390,392.3,0,0.3944,0.7802,0.0006,28,2740.000,SPXW200821P02740000,58.33,0,66.4,67.5,0,0.3931,-0.219,0.0006,115
08/21/2020,SPX200821C02750000,409.92,2.32,370.5,392.8,1,0.3885,0.7768,0.0006,2600,2750.000,SPX200821P02750000,60.6,2.2,64.2,71.9,191,0.3899,-0.2236,0.0006,13777
08/21/2020,SPXW200821C02750000,397.32,-10.88,381.8,384.1,13,0.3919,0.7746,0.0006,143,2750.000,SPXW200821P02750000,64,5.1,68.2,69.3,51,0.3906,-0.2246,0.0006,470
08/21/2020,SPX200821C02760000,269.84,0,362.3,384.6,0,0.3859,0.7711,0.0006,14,2760.000,SPX200821P02760000,62.7,2.75,65.9,73.6,3,0.3871,-0.2292,0.0006,3624
08/21/2020,SPXW200821C02760000,360.6,0,373.6,375.9,0,0.3892,0.7689,0.0006,23,2760.000,SPXW200821P02760000,52.9,-7.6,70,71.1,3,0.388,-0.2303,0.0006,805
08/21/2020,SPX200821C02770000,0,0,354.1,376.4,0,0.3832,0.7653,0.0006,0,2770.000,SPX200821P02770000,60.75,-0.75,67.7,75.5,2,0.3845,-0.2351,0.0006,281
08/21/2020,SPXW200821C02770000,194.6,0,365.4,367.7,0,0.3865,0.7631,0.0006,8,2770.000,SPXW200821P02770000,63.15,0,71.8,72.9,0,0.3853,-0.2361,0.0006,314
08/21/2020,SPX200821C02775000,215.2,0,350.1,372.4,0,0.3821,0.7622,0.0006,234,2775.000,SPX200821P02775000,52.75,-9.6,68.6,76.3,1,0.383,-0.2379,0.0006,983
08/21/2020,SPXW200821C02775000,321.1,0,361.4,363.6,0,0.3852,0.7602,0.0006,71,2775.000,SPXW200821P02775000,58.08,-4.87,72.7,73.9,2,0.384,-0.2391,0.0006,146
08/21/2020,SPX200821C02780000,400,0,346,368.3,0,0.3807,0.7593,0.0007,30,2780.000,SPX200821P02780000,56.14,-7.06,69.2,76.9,261,0.3808,-0.2405,0.0007,880
08/21/2020,SPXW200821C02780000,256.1,0,357.3,359.6,0,0.3839,0.7572,0.0007,5,2780.000,SPXW200821P02780000,69,5.25,73.7,74.8,57,0.3827,-0.2421,0.0007,328
08/21/2020,SPX200821C02790000,311.52,0,337.4,360.3,0,0.3775,0.7534,0.0007,26,2790.000,SPX200821P02790000,66.4,0,71,78.8,0,0.378,-0.2466,0.0007,725
08/21/2020,SPXW200821C02790000,324.84,0,349.2,351.5,0,0.3812,0.7511,0.0007,93,2790.000,SPXW200821P02790000,69.7,4.25,75.7,76.8,4,0.3802,-0.2482,0.0007,136
08/21/2020,SPX200821C02800000,369.04,0,329.9,352.2,0,0.3755,0.7469,0.0007,5167,2800.000,SPX200821P02800000,69.2,2.6,72.9,80.7,296,0.3752,-0.2527,0.0007,17289
08/21/2020,SPXW200821C02800000,342.79,0,341.2,343.5,0,0.3786,0.7449,0.0007,47,2800.000,SPXW200821P02800000,70.5,3.25,77.6,78.7,34,0.3774,-0.2544,0.0007,479
08/21/2020,SPX200821C02810000,309.63,0,321.9,344.2,0,0.3728,0.7405,0.0007,74,2810.000,SPX200821P02810000,67.5,-0.85,74.9,82.7,45,0.3725,-0.2591,0.0007,2265
08/21/2020,SPXW200821C02810000,221.79,0,333.2,335.5,0,0.3758,0.7386,0.0007,24,2810.000,SPXW200821P02810000,66.54,0,79.6,80.7,0,0.3747,-0.2607,0.0007,350
08/21/2020,SPX200821C02820000,278.41,0,313.4,336.3,0,0.3695,0.7343,0.0007,121,2820.000,SPX200821P02820000,71.5,0,77,84.6,0,0.3697,-0.2655,0.0007,110
08/21/2020,SPXW200821C02820000,340.82,0,325.3,327.6,0,0.3732,0.7321,0.0007,56,2820.000,SPXW200821P02820000,123.9,0,81.6,82.8,0,0.372,-0.2671,0.0007,658
08/21/2020,SPX200821C02825000,343.03,-2.42,310,332.3,1,0.3688,0.7307,0.0007,1721,2825.000,SPX200821P02825000,74,2.85,78,85.6,19,0.3683,-0.2688,0.0007,7013
08/21/2020,SPXW200821C02825000,371.7,0,321.3,323.6,0,0.3717,0.7289,0.0007,128,2825.000,SPXW200821P02825000,85.7,0,82.7,83.8,0,0.3706,-0.2704,0.0007,37
08/21/2020,SPX200821C02830000,338.93,-2.42,305.5,328.4,1,0.3668,0.7276,0.0007,112,2830.000,SPX200821P02830000,74.4,2.35,79,86.6,31,0.3668,-0.2721,0.0007,419
08/21/2020,SPXW200821C02830000,332.52,0,317.4,319.7,0,0.3705,0.7255,0.0007,50,2830.000,SPXW200821P02830000,62.8,-9.85,83.7,84.9,38,0.3693,-0.2738,0.0007,46
08/21/2020,SPX200821C02840000,301.64,0,298.2,320.5,0,0.3647,0.7206,0.0007,530,2840.000,SPX200821P02840000,71.6,-2.35,81.1,88.8,77,0.3641,-0.2789,0.0007,658
08/21/2020,SPXW200821C02840000,348.8,14.85,309.6,311.8,3,0.3677,0.7188,0.0007,32,2840.000,SPXW200821P02840000,88.9,0,85.9,87.1,0,0.3667,-0.2806,0.0007,133
08/21/2020,SPX200821C02850000,327.77,0,289.9,312.8,0,0.3615,0.7139,0.0008,3508,2850.000,SPX200821P02850000,78.8,2.9,83.1,90.8,70,0.3609,-0.2857,0.0008,13118
08/21/2020,SPXW200821C02850000,315.77,-10.13,301.8,304,13,0.365,0.7119,0.0007,76,2850.000,SPXW200821P02850000,80.35,3.8,88.1,89.3,21,0.3639,-0.2875,0.0007,1843
08/21/2020,SPX200821C02860000,344.87,27.62,282.7,305.6,1,0.3601,0.7063,0.0008,102,2860.000,SPX200821P02860000,81.3,3.45,85.5,93.1,23,0.3584,-0.2929,0.0008,174
08/21/2020,SPXW200821C02860000,287.15,0,294,296.3,0,0.3622,0.7048,0.0008,26,2860.000,SPXW200821P02860000,78.11,0,90.3,91.5,0,0.361,-0.2945,0.0008,101
08/21/2020,SPX200821C02870000,139.6,0,275,297.9,0,0.3573,0.699,0.0008,104,2870.000,SPX200821P02870000,81.5,1.5,87.8,95.3,13,0.3556,-0.3001,0.0008,264
08/21/2020,SPXW200821C02870000,157.5,0,286.3,288.6,0,0.3594,0.6977,0.0008,76,2870.000,SPXW200821P02870000,47,0,92.7,93.9,0,0.3585,-0.3018,0.0008,61
08/21/2020,SPX200821C02875000,282.12,0,270.6,294,0,0.3552,0.6956,0.0008,791,2875.000,SPX200821P02875000,89.2,8.25,89.2,96.6,15,0.3546,-0.3039,0.0008,2806
08/21/2020,SPXW200821C02875000,307.7,0,282.5,284.8,0,0.358,0.694,0.0008,72,2875.000,SPXW200821P02875000,85.9,4.25,93.9,95.1,9,0.3571,-0.3054,0.0008,2248
08/21/2020,SPX200821C02880000,286.3,0,266.8,290.2,0,0.3538,0.6919,0.0008,547,2880.000,SPX200821P02880000,79.4,-2.65,90.4,97.8,60,0.3533,-0.3076,0.0008,536
08/21/2020,SPXW200821C02880000,166.8,0,278.7,281,0,0.3567,0.6903,0.0008,176,2880.000,SPXW200821P02880000,68.76,-13.94,95,96.2,2,0.3555,-0.3091,0.0008,647
08/21/2020,SPX200821C02890000,264.95,0,259.2,282.6,0,0.351,0.6844,0.0008,224,2890.000,SPX200821P02890000,86.22,2.07,92.8,100.2,15,0.3505,-0.3152,0.0008,361
08/21/2020,SPXW200821C02890000,246.89,0,271.1,273.4,0,0.3538,0.6828,0.0008,178,2890.000,SPXW200821P02890000,87.7,0,97.4,98.6,0,0.3527,-0.3166,0.0008,96
08/21/2020,SPX200821C02900000,265.42,-20.33,251.7,275.1,6,0.3483,0.6766,0.0008,8006,2900.000,SPX200821P02900000,89.7,3.35,94.9,102.4,3737,0.347,-0.3227,0.0008,13371
08/21/2020,SPXW200821C02900000,294.4,0,263.6,265.9,0,0.351,0.6751,0.0008,297,2900.000,SPXW200821P02900000,91.4,4.35,99.8,101.1,21,0.3498,-0.3242,0.0008,2235
08/21/2020,SPX200821C02910000,247.76,0,250.7,259.7,0,0.3439,0.6692,0.0008,154,2910.000,SPX200821P02910000,85.77,-2.83,97.7,105.2,1,0.3448,-0.3308,0.0008,99
08/21/2020,SPXW200821C02910000,242.21,0,256.1,258.4,0,0.3481,0.6673,0.0008,1,2910.000,SPXW200821P02910000,91.4,0,102.4,103.6,0,0.3471,-0.3321,0.0008,138
08/21/2020,SPX200821C02920000,220.78,0,243.3,252.2,0,0.341,0.6612,0.0009,39,2920.000,SPX200821P02920000,95.4,0,100,107.5,0,0.3413,-0.3387,0.0009,538
08/21/2020,SPXW200821C02920000,225.5,0,248.7,251,0,0.3453,0.6593,0.0008,60,2920.000,SPXW200821P02920000,95,3.4,104.9,106.2,2,0.3441,-0.3401,0.0008,85
08/21/2020,SPX200821C02925000,246.72,-19.73,239.6,248.5,1,0.3395,0.6571,0.0009,695,2925.000,SPX200821P02925000,88.8,-3.25,101.3,108.8,55,0.3399,-0.3428,0.0009,2003
08/21/2020,SPXW200821C02925000,281.7,0,245.1,246.4,0,0.343,0.6555,0.0009,134,2925.000,SPXW200821P02925000,96.2,3.4,106.3,107.5,31,0.3428,-0.3442,0.0009,126
08/21/2020,SPX200821C02930000,270.08,0,236,244.8,0,0.3381,0.6529,0.0009,113,2930.000,SPX200821P02930000,99.1,0,102.6,110.1,0,0.3384,-0.3469,0.0009,83
08/21/2020,SPXW200821C02930000,225.17,0,241.4,242.7,0,0.3414,0.6515,0.0009,137,2930.000,SPXW200821P02930000,95.2,0,107.6,108.9,0,0.3414,-0.3483,0.0009,161
08/21/2020,SPX200821C02940000,251.75,-3.3,228.7,237.6,4,0.3354,0.6445,0.0009,80,2940.000,SPX200821P02940000,92.3,-3.4,105.7,112.5,96,0.3356,-0.3553,0.0009,295
08/21/2020,SPXW200821C02940000,155.3,0,234.1,235.3,0,0.3384,0.6431,0.0009,15,2940.000,SPXW200821P02940000,99.68,3.23,110.3,111.6,1,0.3385,-0.3566,0.0009,85
08/21/2020,SPX200821C02950000,246.23,-1.32,221.5,230.2,2,0.3323,0.6359,0.0009,1639,2950.000,SPX200821P02950000,101.9,3.75,108.1,115.3,184,0.3324,-0.3638,0.0009,7322
08/21/2020,SPXW200821C02950000,223.4,0,226.9,228.2,0,0.3357,0.6346,0.0009,99,2950.000,SPXW200821P02950000,103.4,0,113.1,114.4,0,0.3356,-0.3652,0.0009,153
08/21/2020,SPX200821C02960000,202.1,0,214.5,223.2,0,0.3298,0.6271,0.0009,174,2960.000,SPX200821P02960000,114.71,14.01,111,118.3,384,0.3297,-0.3727,0.0009,1074
08/21/2020,SPXW200821C02960000,195.8,0,219.7,221.1,0,0.3328,0.6259,0.0009,49,2960.000,SPXW200821P02960000,103.9,0,115.9,117.2,0,0.3326,-0.3738,0.0009,299
08/21/2020,SPX200821C02970000,194.5,0,207.4,216,0,0.3267,0.6181,0.0009,164,2970.000,SPX200821P02970000,115.4,12.05,113.9,121.1,264,0.3267,-0.3816,0.0009,343
08/21/2020,SPXW200821C02970000,236.25,2.8,212.6,213.9,1,0.3297,0.617,0.0009,8,2970.000,SPXW200821P02970000,100.55,-3.5,118.9,120.1,1,0.3298,-0.3827,0.0009,69
08/21/2020,SPX200821C02975000,231.69,2.74,203.9,212.6,3,0.3254,0.6135,0.0009,707,2975.000,SPX200821P02975000,109.49,4.89,115.7,122.6,24,0.3256,-0.3862,0.0009,3161
08/21/2020,SPXW200821C02975000,246.72,16.92,209.1,210.4,2,0.3283,0.6125,0.0009,164,2975.000,SPXW200821P02975000,109.7,0,120.3,121.6,0,0.3282,-0.3872,0.0009,117
08/21/2020,SPX200821C02980000,242.67,17.37,200.5,209,16,0.3239,0.6089,0.0009,191,2980.000,SPX200821P02980000,95.5,0,117.2,124.1,0,0.3241,-0.3908,0.0009,516
08/21/2020,SPXW200821C02980000,187.5,0,205.6,206.9,0,0.3268,0.608,0.0009,35,2980.000,SPXW200821P02980000,110.33,3.63,121.9,123.2,10,0.327,-0.3918,0.0009,100
08/21/2020,SPX200821C02990000,236.85,18.65,193.6,202.1,4,0.3211,0.5996,0.001,81,2990.000,SPX200821P02990000,97,-11.7,120.3,127.2,104,0.3213,-0.4002,0.001,863
08/21/2020,SPXW200821C02990000,180.98,0,198.7,200,0,0.3239,0.5987,0.001,93,2990.000,SPXW200821P02990000,95.53,-13.97,124.8,126.2,5,0.3238,-0.401,0.001,120
08/21/2020,SPX200821C03000000,208.03,-2.97,186.7,195.2,112,0.3181,0.5901,0.001,10872,3000.000,SPX200821P03000000,128.08,16.58,123.5,130.4,1030,0.3185,-0.4097,0.001,13788
08/21/2020,SPXW200821C03000000,221.02,0,191.8,193,0,0.3208,0.5893,0.001,598,3000.000,SPXW200821P03000000,111.2,-1.15,128,129.3,2,0.3208,-0.4105,0.001,707
08/21/2020,SPX200821C03010000,199.61,-4.29,180.1,188.5,54,0.3154,0.5803,0.001,774,3010.000,SPX200821P03010000,116.93,2.53,126.7,133.6,1,0.3155,-0.4195,0.001,311
08/21/2020,SPXW200821C03010000,192.8,-11.8,185,186.4,6,0.318,0.5796,0.001,63,3010.000,SPXW200821P03010000,116.58,1.33,131.2,132.5,1,0.3178,-0.4201,0.001,134
08/21/2020,SPX200821C03020000,213.28,16.43,173.4,181.8,2,0.3124,0.5704,0.001,136,3020.000,SPX200821P03020000,102.22,-15.23,130,136.9,2,0.3125,-0.4294,0.001,157
08/21/2020,SPXW200821C03020000,211.79,0,178.3,179.7,0,0.315,0.5698,0.001,422,3020.000,SPXW200821P03020000,117.42,0,134.5,135.8,0,0.3149,-0.43,0.001,223
08/21/2020,SPX200821C03025000,213.6,20.2,170.2,178.5,15,0.3111,0.5654,0.001,1540,3025.000,SPX200821P03025000,120,0,131.7,138.6,0,0.3111,-0.4344,0.001,5269
08/21/2020,SPXW200821C03025000,183.1,-11,175,176.2,8,0.3133,0.5648,0.001,169,3025.000,SPXW200821P03025000,129.6,9.95,136.2,137.5,10,0.3134,-0.4349,0.001,130
08/21/2020,SPX200821C03030000,180.24,-9.66,166.9,175.2,770,0.3096,0.5603,0.001,501,3030.000,SPX200821P03030000,127.34,0,133.4,140.4,0,0.3097,-0.4395,0.001,596
08/21/2020,SPXW200821C03030000,153.01,0,171.7,173,0,0.3119,0.5598,0.001,76,3030.000,SPXW200821P03030000,125.08,3.83,137.9,139.2,30,0.3119,-0.44,0.001,71
08/21/2020,SPX200821C03040000,203.5,20.45,160.4,168.6,2,0.3065,0.55,0.001,131,3040.000,SPX200821P03040000,140.21,16.61,136.9,143.9,276,0.3067,-0.4498,0.001,285
08/21/2020,SPXW200821C03040000,174.48,-9.32,165.2,166.5,3,0.309,0.5496,0.001,94,3040.000,SPXW200821P03040000,115.83,0,141.1,143.1,0,0.3091,-0.4502,0.001,29
08/21/2020,SPX200821C03050000,169.04,-7.26,154.1,162.2,377,0.3037,0.5395,0.001,6110,3050.000,SPX200821P03050000,131.5,4.7,140.5,147.5,463,0.3038,-0.4603,0.001,8036
08/21/2020,SPXW200821C03050000,167.83,-9.22,158.7,160.1,12,0.3059,0.5392,0.001,168,3050.000,SPXW200821P03050000,128.52,0,144.6,146.6,0,0.3059,-0.4606,0.001,64
08/21/2020,SPX200821C03060000,175.3,5.7,147.8,155.9,14,0.3008,0.5288,0.0011,1106,3060.000,SPX200821P03060000,135.9,5.8,144.2,151.1,10,0.3008,-0.471,0.0011,700
08/21/2020,SPXW200821C03060000,170.14,-0.21,152.4,153.7,1,0.3029,0.5285,0.001,40,3060.000,SPXW200821P03060000,138.4,0,148.2,150.3,0,0.3029,-0.4712,0.001,34
08/21/2020,SPX200821C03070000,153.14,-9.86,141.6,149.6,11,0.2978,0.5179,0.0011,152,3070.000,SPX200821P03070000,138.49,0,148,154.9,0,0.2979,-0.4819,0.0011,323
08/21/2020,SPXW200821C03070000,186.41,0,146.1,147.4,0,0.2998,0.5177,0.0011,80,3070.000,SPXW200821P03070000,113.8,-20.55,151.9,154,10,0.2998,-0.482,0.0011,230
08/21/2020,SPX200821C03075000,157.01,-2.74,138.6,146.5,51,0.2963,0.5124,0.0011,1373,3075.000,SPX200821P03075000,136.2,1,149.9,156.9,233,0.2964,-0.4874,0.0011,935
08/21/2020,SPXW200821C03075000,137.9,0,143.1,144.3,0,0.2983,0.5123,0.0011,233,3075.000,SPXW200821P03075000,140.62,4.57,153.8,155.9,9,0.2982,-0.4875,0.0011,187
08/21/2020,SPX200821C03080000,153.49,-3.06,135.6,143.5,2,0.295,0.5068,0.0011,185,3080.000,SPX200821P03080000,149.9,12.95,151.9,158.8,8,0.295,-0.4929,0.0011,408
08/21/2020,SPXW200821C03080000,159.2,1.9,140,141.3,1,0.2969,0.5067,0.0011,43,3080.000,SPXW200821P03080000,148.9,11.05,155.8,157.8,18,0.2968,-0.493,0.0011,145
08/21/2020,SPX200821C03090000,154.2,4.05,129.6,137.4,35,0.2919,0.4955,0.0011,118,3090.000,SPX200821P03090000,146.4,5.8,155.9,162.8,1,0.292,-0.5042,0.0011,191
08/21/2020,SPXW200821C03090000,146.83,-4.07,134,135.3,11,0.2939,0.4956,0.0011,56,3090.000,SPXW200821P03090000,142.38,0.93,159.7,161.8,10,0.2937,-0.5042,0.0011,108
08/21/2020,SPX200821C03100000,140.58,-3.27,123.8,131.5,717,0.2891,0.4841,0.0011,9458,3100.000,SPX200821P03100000,163.26,18.96,160,167,875,0.2892,-0.5156,0.0011,5994
08/21/2020,SPXW200821C03100000,140.46,-4.14,128,129.2,17,0.2907,0.4842,0.0011,556,3100.000,SPXW200821P03100000,146.13,0.98,163.7,165.8,111,0.2906,-0.5156,0.0011,131
08/21/2020,SPX200821C03110000,134.75,-2.9,118,125.8,106,0.2862,0.4725,0.0011,2635,3110.000,SPX200821P03110000,151.4,3.3,164.2,171.3,10,0.2863,-0.5272,0.0011,46
08/21/2020,SPXW200821C03110000,135.1,-3.35,122.2,123.5,34,0.2878,0.4726,0.0011,196,3110.000,SPXW200821P03110000,157.5,8.55,167.9,170,15,0.2876,-0.5272,0.0011,12
08/21/2020,SPX200821C03120000,131.5,0.05,112.3,120.1,54,0.2832,0.4607,0.0011,132,3120.000,SPX200821P03120000,152,-0.05,164.4,179.7,9,0.2833,-0.5391,0.0011,276
08/21/2020,SPXW200821C03120000,125.45,-6.9,116.5,117.8,7,0.2848,0.4609,0.0011,67,3120.000,SPXW200821P03120000,147.85,0,172.1,174.3,0,0.2845,-0.5389,0.0011,45
08/21/2020,SPX200821C03125000,128.2,-0.45,109.5,117.3,147,0.2817,0.4547,0.0011,7472,3125.000,SPX200821P03125000,150.1,-3.9,166.6,181.9,34,0.2818,-0.545,0.0011,1095
08/21/2020,SPXW200821C03125000,122.55,-6.8,113.7,114.9,7,0.2832,0.4549,0.0011,306,3125.000,SPXW200821P03125000,157.1,2.2,174.3,176.4,9,0.2829,-0.5449,0.0011,43
08/21/2020,SPX200821C03130000,119.36,-6.29,106.8,114.2,351,0.2799,0.4486,0.0011,532,3130.000,SPX200821P03130000,141.5,-14.6,168.8,184.1,71,0.2803,-0.5511,0.0011,206
08/21/2020,SPXW200821C03130000,122.46,-3.99,111,112.2,36,0.2818,0.449,0.0011,151,3130.000,SPXW200821P03130000,156.1,-0.85,176.5,178.6,16,0.2814,-0.5509,0.0011,204
08/21/2020,SPX200821C03140000,116.65,-3.2,101.4,109.2,11,0.2775,0.4366,0.0011,256,3140.000,SPX200821P03140000,143.55,-16.7,173.4,188.7,15,0.2774,-0.5632,0.0011,201
08/21/2020,SPXW200821C03140000,135.85,0,105.5,106.7,0,0.2788,0.4369,0.0011,305,3140.000,SPXW200821P03140000,166.4,5.3,181,183.2,18,0.2784,-0.563,0.0011,7
08/21/2020,SPX200821C03150000,103.09,-11.11,95.9,103.7,519,0.2741,0.4241,0.0011,14381,3150.000,SPX200821P03150000,182.5,17.95,178,189.7,154,0.2706,-0.5772,0.0012,2904
08/21/2020,SPXW200821C03150000,120.42,5.47,100.2,101.4,40,0.2759,0.4247,0.0011,260,3150.000,SPXW200821P03150000,169.6,4.2,185.6,187.8,21,0.2753,-0.5753,0.0011,58
08/21/2020,SPX200821C03160000,105.4,-3.15,90.9,98.6,4,0.2715,0.4118,0.0011,308,3160.000,SPX200821P03160000,169.03,-0.02,182.8,198.1,83,0.2713,-0.588,0.0011,131
08/21/2020,SPXW200821C03160000,127.1,0,95,96.2,0,0.2729,0.4123,0.0011,43,3160.000,SPXW200821P03160000,164.29,0,190.4,192.6,0,0.2723,-0.5877,0.0011,11
08/21/2020,SPX200821C03170000,95.4,-7.8,85.3,93.5,8,0.2679,0.3989,0.0012,461,3170.000,SPX200821P03170000,176.22,0,187.7,203,0,0.2683,-0.6007,0.0012,71
08/21/2020,SPXW200821C03170000,105.69,0,90,91.1,0,0.27,0.3998,0.0011,64,3170.000,SPXW200821P03170000,177.51,3.11,195.3,197.6,2,0.2694,-0.6002,0.0011,36
08/21/2020,SPX200821C03175000,94.5,-5.95,83.1,91.2,23,0.2669,0.3928,0.0012,3190,3175.000,SPX200821P03175000,151.3,-24.6,190.3,205.6,1,0.267,-0.6069,0.0012,805
08/21/2020,SPXW200821C03175000,116.94,0,87.5,88.7,0,0.2686,0.3936,0.0011,196,3175.000,SPXW200821P03175000,180.69,0,197.8,200.1,0,0.2679,-0.6065,0.0011,34
08/21/2020,SPX200821C03180000,95.08,-2.82,80.5,88.6,34,0.2652,0.3862,0.0012,217,3180.000,SPX200821P03180000,178.28,0.03,192.8,208.1,80,0.2654,-0.6134,0.0012,148
08/21/2020,SPXW200821C03180000,89.88,-8.77,85.1,86.2,4,0.2671,0.3873,0.0011,302,3180.000,SPXW200821P03180000,162.9,-16.2,200.3,202.7,1,0.2665,-0.6129,0.0011,56
08/21/2020,SPX200821C03190000,91.9,-0.85,75.6,84,49,0.2623,0.3734,0.0012,119,3190.000,SPX200821P03190000,173.47,0,198.1,213.4,0,0.2627,-0.6261,0.0012,201
08/21/2020,SPXW200821C03190000,96.1,0,80.3,81.5,0,0.2643,0.3746,0.0011,125,3190.000,SPXW200821P03190000,186.4,0,205.6,207.9,0,0.2636,-0.6256,0.0011,48
08/21/2020,SPX200821C03200000,85.3,-2.45,71.1,79.5,192,0.2597,0.3607,0.0012,10892,3200.000,SPX200821P03200000,189.08,0.93,203.4,218.7,74,0.2597,-0.6391,0.0012,7438
08/21/2020,SPXW200821C03200000,80.13,-8.37,75.7,76.9,6,0.2615,0.3618,0.0011,1533,3200.000,SPXW200821P03200000,193.45,4.5,210.9,213.3,23,0.2607,-0.6384,0.0011,45
08/21/2020,SPX200821C03210000,80.2,-2.7,66.7,75,41,0.2569,0.3477,0.0012,202,3210.000,SPX200821P03210000,192.08,0,205.8,226.9,0,0.2564,-0.6524,0.0012,103
08/21/2020,SPXW200821C03210000,98.04,0,71.3,72.4,0,0.2588,0.349,0.0011,393,3210.000,SPXW200821P03210000,191.8,-2.3,216.4,218.8,19,0.2579,-0.6514,0.0011,24
08/21/2020,SPX200821C03220000,78.22,0.02,62.1,70.6,15,0.2537,0.3344,0.0011,661,3220.000,SPX200821P03220000,280.81,0,211.5,232.5,0,0.2535,-0.6655,0.0011,175
08/21/2020,SPXW200821C03220000,75.7,-3.3,67,68.1,43,0.2561,0.3362,0.0011,691,3220.000,SPXW200821P03220000,184.46,-14.94,222.1,224.5,35,0.2552,-0.6642,0.0011,40
08/21/2020,SPX200821C03225000,73.59,-2.31,60.1,68.6,47,0.2526,0.3281,0.0011,9801,3225.000,SPX200821P03225000,195.63,-5.72,214.4,235.1,1,0.2518,-0.6723,0.0011,82
08/21/2020,SPXW200821C03225000,85.1,8.4,64.9,66,10,0.2547,0.3298,0.0011,1999,3225.000,SPXW200821P03225000,306.6,0,225,227.4,0,0.2538,-0.6707,0.0011,8
08/21/2020,SPX200821C03230000,78.4,4.7,58.1,66.6,39,0.2513,0.3217,0.0011,126,3230.000,SPX200821P03230000,199,0,216.7,238,0,0.2496,-0.6794,0.0011,15
08/21/2020,SPXW200821C03230000,80.8,0,62.9,64,0,0.2535,0.3234,0.0011,80,3230.000,SPXW200821P03230000,277.4,0,228,230.4,0,0.2526,-0.6771,0.0011,2
08/21/2020,SPX200821C03240000,66.3,-3.1,54.8,62.9,42,0.2498,0.3096,0.0011,163,3240.000,SPX200821P03240000,185.07,-24.73,222.8,245.7,1,0.249,-0.6908,0.0011,32
08/21/2020,SPXW200821C03240000,70,-0.1,58.9,60,35,0.2508,0.3106,0.0011,109,3240.000,SPXW200821P03240000,271.89,0,234,236.4,0,0.2499,-0.69,0.0011,26
08/21/2020,SPX200821C03250000,62.4,-2.8,51.2,59,85,0.2473,0.2969,0.0011,6090,3250.000,SPX200821P03250000,220.68,5.08,229,251.9,1,0.2464,-0.7037,0.0011,872
08/21/2020,SPXW200821C03250000,71.6,5.7,55.1,56.2,20,0.2483,0.2978,0.0011,1962,3250.000,SPXW200821P03250000,219.37,0,240.2,242.6,0,0.2474,-0.7028,0.0011,36
08/21/2020,SPX200821C03260000,67.27,6.07,47.6,55.6,1,0.2452,0.2845,0.0011,2769,3260.000,SPX200821P03260000,307.86,0,235.4,258.3,0,0.244,-0.7164,0.0011,23
08/21/2020,SPXW200821C03260000,58.7,-3.2,51.6,52.6,70,0.246,0.2854,0.0011,56,3260.000,SPXW200821P03260000,292.64,0,246.5,248.9,0,0.2447,-0.7156,0.0011,1
08/21/2020,SPX200821C03270000,67.69,0,44.4,52.1,0,0.2431,0.2721,0.0011,47,3270.000,SPX200821P03270000,162.67,0,241.9,264.8,0,0.2415,-0.7291,0.0011,32
08/21/2020,SPXW200821C03270000,45.82,0,48.1,49.1,0,0.2436,0.2728,0.0011,74,3270.000,SPXW200821P03270000,162.3,0,253.1,255.5,0,0.2425,-0.728,0.0011,6
08/21/2020,SPX200821C03275000,51.8,-3.7,42.8,50.5,86,0.2421,0.2661,0.0011,3712,3275.000,SPX200821P03275000,264.86,0,245.3,268.2,0,0.2405,-0.7352,0.0011,52
08/21/2020,SPXW200821C03275000,53.73,-2.47,46.5,47.4,15,0.2425,0.2666,0.0011,341,3275.000,SPXW200821P03275000,162.9,0,256.4,258.8,0,0.2412,-0.7343,0.0011,17
08/21/2020,SPX200821C03280000,53.15,-0.55,41.2,48.9,3,0.241,0.2599,0.0011,108,3280.000,SPX200821P03280000,0,0,248.6,271.5,0,0.2391,-0.7417,0.0011,0
